                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.98854,                 2.7955,                 1.3605,                 0.5565,                0.58683,                0.66256,                0.56613,                 0.6187,                 2.6186,                0.78083,             0.00023338,             0.00023338,             0.00023338
